,available,price,minimum_nights,maximum_nights,room_type,accomodates,bedrooms,beds,total_reviews,days_since_review,comment_length,days_since_joined,host_location_country,property_type_kind,no_of_bath,type_of_bath,number_of_amneties
178,0.3333333333333333,691.6666666666666,2.0,1125.0,Entire home/apt,16.0,8.0,25.0,33.0,1133.6969696969695,391.2121212121212,2636,Belgium,Entire,8.5,Private,35
179,1.0,80.0,2.0,100.0,Entire home/apt,2.0,1.0,1.0,73.0,1471.013698630137,267.13698630136986,2386,Belgium,Entire,1.5,Private,21
180,1.0,80.0,2.0,100.0,Entire home/apt,2.0,1.0,1.0,21.0,1181.6190476190477,285.7142857142857,2386,Belgium,Entire,1.0,Private,33
181,0.0,122.66666666666669,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,177.0,1602.0056497175142,198.4463276836158,2385,Belgium,Entire,1.5,Private,38
182,0.0,115.0,3.0,15.0,Entire home/apt,2.0,1.0,1.0,111.0,1660.009009009009,293.6126126126126,2625,Belgium,Entire,1.0,Private,25
183,1.0,96.33333333333331,2.0,150.0,Entire home/apt,2.0,1.0,1.0,117.0,1416.8803418803418,260.5042735042735,2379,Belgium,Entire,1.0,Private,42
184,0.0,25.0,2.0,1125.0,Private room,2.0,1.0,1.0,44.0,1789.3863636363635,225.5,2504,Belgium,Private,1.0,Public,20
185,1.0,65.0,14.0,1125.0,Entire home/apt,3.0,2.0,3.0,4.0,1128.5,234.0,2374,Belgium,Entire,1.5,Private,32
186,1.0,71.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,133.0,1513.451127819549,213.203007518797,2374,Belgium,Entire,1.0,Private,28
187,0.0,65.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,36.0,1419.5,191.61111111111111,2365,Belgium,Entire,1.0,Private,28
188,1.0,72.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,60.0,1653.4833333333331,244.8,2364,Belgium,Entire,1.0,Private,10
189,1.0,80.0,2.0,1125.0,Entire home/apt,3.0,1.0,2.0,73.0,1610.5068493150684,300.4109589041096,3101,Belgium,Entire,1.0,Private,35
190,1.0,111.0,1.0,1125.0,Private room,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2702,Belgium,Private,1.0,Private,11
191,0.0,75.0,2.0,5.0,Entire home/apt,2.0,1.0,1.0,11.0,745.3636363636364,196.8181818181818,2352,Belgium,Entire,1.5,Private,21
192,1.0,53.0,2.0,1125.0,Entire home/apt,4.0,2.0,4.0,165.0,1345.278787878788,164.47272727272727,2350,Belgium,Entire,1.0,Private,21
193,1.0,80.0,1.0,1125.0,Private room,2.0,1.0,2.0,87.0,1427.344827586207,209.1034482758621,2348,Belgium,Private,1.0,Private,19
194,0.0,25.0,2.0,1125.0,Private room,1.0,1.0,1.0,97.0,1387.2268041237114,190.4639175257732,3161,Belgium,Private,1.0,Public,33
195,0.0,69.0,2.0,365.0,Entire home/apt,6.0,2.0,3.0,39.0,1070.076923076923,198.7948717948718,2818,Belgium,Entire,1.5,Private,24
196,1.0,35.0,1.0,1125.0,Private room,3.0,1.0,3.0,299.0,1327.7357859531774,137.8160535117057,3023,Belgium,Private,1.5,Public,33
197,1.0,39.0,1.0,1125.0,Private room,2.0,1.0,2.0,231.0,1206.0389610389611,160.02597402597402,3023,Belgium,Private,1.5,Public,33
198,1.0,44.333333333333336,1.0,1125.0,Private room,4.0,1.0,3.0,275.0,1406.7818181818182,157.73090909090908,3023,Belgium,Private,1.5,Public,33
199,0.0,58.333333333333336,2.0,1125.0,Entire home/apt,2.0,1.0,2.0,91.0,1868.1208791208792,232.5054945054945,2436,Belgium,Entire,1.0,Private,34
200,1.0,225.0,2.0,1125.0,Entire home/apt,6.0,1.0,6.0,178.0,1467.9662921348315,237.2752808988764,2321,Belgium,Entire,1.5,Private,33
201,1.0,209.0,2.0,1125.0,Entire home/apt,6.0,2.0,4.0,179.0,1110.6536312849162,230.83240223463687,2321,Belgium,Entire,1.0,Private,31
202,0.0,50.0,30.0,128.0,Entire home/apt,3.0,2.0,3.0,161.0,1553.2111801242236,291.6521739130435,2316,Belgium,Entire,1.0,Private,27
203,0.0,70.0,1.6666666666666667,1125.0,Entire home/apt,2.0,1.0,1.0,71.0,1523.718309859155,233.7183098591549,2855,Belgium,Entire,1.5,Private,27
204,1.0,146.33333333333334,2.0,1125.0,Entire home/apt,6.0,3.0,3.0,132.0,1396.5454545454545,182.6818181818182,2308,Belgium,Entire,2.0,Private,25
205,1.0,118.0,2.0,1125.0,Entire home/apt,6.0,2.0,2.0,26.0,576.8846153846154,171.23076923076923,2308,Belgium,Entire,1.5,Private,15
206,1.0,95.0,2.0,1125.0,Entire home/apt,6.0,2.0,3.0,75.0,999.24,179.53333333333333,2308,Belgium,Entire,1.5,Private,26
207,1.0,159.33333333333334,2.0,1125.0,Entire home/apt,10.0,3.0,2.0,34.0,713.7058823529412,193.2058823529412,2308,Belgium,Entire,1.0,Private,27
208,1.0,136.33333333333334,2.0,1125.0,Entire home/apt,10.0,3.0,5.0,33.0,431.8787878787879,181.0606060606061,2308,Belgium,Entire,1.0,Private,21
209,1.0,105.0,2.0,1125.0,Entire home/apt,6.0,3.0,3.0,7.0,179.57142857142858,115.85714285714286,2308,Belgium,Entire,1.5,Private,19
210,1.0,54.0,2.0,1125.0,Entire home/apt,4.0,1.0,1.0,80.0,1271.9625,265.975,3177,Belgium,Entire,1.0,Private,25
211,1.0,40.0,2.0,1125.0,Private room,2.0,1.0,1.0,18.0,1348.6666666666667,350.94444444444446,2732,Belgium,Private,1.0,Public,6
212,1.0,40.0,2.0,1125.0,Private room,1.0,1.0,1.0,5.0,849.0,176.6,2732,Belgium,Private,1.0,Public,9
213,0.0,120.0,2.0,1125.0,Entire home/apt,3.0,2.0,2.0,20.0,1877.2,245.45,2626,Belgium,Entire,1.0,Private,29
214,0.0,76.0,2.0,1125.0,Entire home/apt,4.0,1.0,1.0,267.0,1196.430711610487,241.68913857677904,3142,United States,Entire,1.0,Private,50
215,1.0,159.0,2.0,1125.0,Entire home/apt,6.0,3.0,3.0,39.0,1829.1538461538464,208.8205128205128,2304,Belgium,Entire,1.0,Private,10
216,1.0,48.0,3.0,1125.0,Private room,2.0,1.0,1.0,60.0,1863.4666666666667,289.51666666666665,3197,Belgium,Private,1.0,Private,11
217,1.0,66.66666666666667,1.0,1125.0,Private room,2.0,2.0,4.0,222.0,1629.6756756756756,263.81081081081084,3076,Belgium,Private,2.0,Public,21
218,1.0,60.0,1.0,1125.0,Private room,3.0,1.0,2.0,188.0,1489.6382978723404,221.07978723404256,3076,Belgium,Private,1.0,Private,30
219,1.0,31.33333333333333,1.0,1125.0,Private room,3.0,1.0,2.0,390.0,1270.2641025641026,244.2333333333333,2274,Belgium,Private,1.0,Private,44
220,0.0,69.0,3.0,1125.0,Entire home/apt,4.0,1.0,1.0,134.0,1410.9626865671642,227.5597014925373,2925,Belgium,Entire,1.5,Private,30
221,0.0,59.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,12.0,1336.3333333333333,223.5833333333333,2925,Belgium,Entire,2.5,Private,13
222,0.0,60.0,4.0,1125.0,Private room,2.0,1.0,1.0,34.0,1493.6764705882354,199.91176470588235,2925,Belgium,Private,1.0,Private,4
223,1.0,47.0,7.0,1125.0,Private room,2.0,1.0,1.0,38.0,1455.657894736842,219.6052631578948,2925,Belgium,Private,1.0,Private,17
224,1.0,105.66666666666669,30.0,1125.0,Entire home/apt,4.0,1.0,2.0,40.0,745.75,239.875,2419,Belgium,Entire,1.0,Private,41
225,1.0,72.33333333333333,30.0,1125.0,Entire home/apt,4.0,1.0,2.0,48.0,1180.9791666666667,210.5833333333333,2419,Belgium,Entire,1.0,Private,44
226,1.0,76.33333333333333,30.0,1125.0,Entire home/apt,3.0,1.0,2.0,6.0,701.3333333333334,289.3333333333333,2419,Belgium,Entire,1.0,Private,38
227,1.0,73.0,30.0,1125.0,Entire home/apt,4.0,1.0,2.0,39.0,1221.6666666666667,211.2051282051282,2419,Belgium,Entire,1.0,Private,41
228,1.0,81.0,30.0,1125.0,Entire home/apt,3.0,1.0,2.0,53.0,1090.5094339622642,260.60377358490564,2419,Belgium,Entire,1.0,Private,40
229,1.0,69.0,30.0,1125.0,Entire home/apt,5.0,2.0,3.0,187.0,1443.5508021390374,201.0695187165776,2419,Belgium,Entire,1.0,Private,46
230,1.0,233.0,30.0,1125.0,Entire home/apt,5.0,2.0,2.0,181.0,1368.950276243094,216.1988950276243,2419,Belgium,Entire,1.5,Private,58
231,1.0,166.0,30.0,1125.0,Entire home/apt,4.0,2.0,4.0,118.0,880.3389830508474,282.0593220338983,2419,Belgium,Entire,1.5,Private,57
232,1.0,85.66666666666667,30.0,1125.0,Entire home/apt,4.0,2.0,2.0,23.0,802.4782608695652,166.6086956521739,2419,Belgium,Entire,1.5,Private,50
233,1.0,69.66666666666667,30.0,1125.0,Entire home/apt,3.0,1.0,2.0,41.0,800.0243902439024,189.609756097561,2419,Belgium,Entire,1.0,Private,40
234,1.0,89.0,30.0,1125.0,Entire home/apt,4.0,2.0,2.0,23.0,665.1304347826087,201.3913043478261,2419,Belgium,Entire,1.5,Private,55
235,1.0,69.0,30.0,1125.0,Entire home/apt,2.0,1.0,1.0,27.0,478.22222222222223,150.8148148148148,2419,Belgium,Entire,1.0,Private,41
236,1.0,79.0,30.0,1125.0,Entire home/apt,4.0,2.0,3.0,45.0,639.0666666666667,166.0888888888889,2419,Belgium,Entire,1.5,Private,47
237,1.0,99.0,30.0,1125.0,Entire home/apt,4.0,2.0,3.0,8.0,253.875,298.5,2419,Belgium,Entire,1.5,Private,47
238,1.0,85.66666666666667,30.0,1125.0,Entire home/apt,4.0,2.0,2.0,0.0,2720.1323529411766,0.0,2419,Belgium,Entire,1.5,Private,42
239,1.0,89.66666666666667,30.0,1125.0,Entire home/apt,2.0,1.0,1.0,1.0,170.0,229.0,2419,Belgium,Entire,1.0,Private,43
240,1.0,106.66666666666669,1.0,1125.0,Entire home/apt,4.0,2.0,2.0,33.0,1604.0,216.3939393939394,2266,Belgium,Entire,1.0,Private,20
241,1.0,106.66666666666669,1.0,1125.0,Entire home/apt,4.0,2.0,2.0,20.0,1794.15,269.7,2266,Belgium,Entire,1.0,Private,11
242,1.0,106.66666666666669,1.0,1125.0,Entire home/apt,4.0,2.0,2.0,26.0,1732.6153846153843,290.38461538461536,2266,Belgium,Entire,1.0,Private,13
243,1.0,100.0,1.0,1125.0,Entire home/apt,4.0,1.0,1.0,48.0,1572.8958333333333,193.72916666666663,2266,Belgium,Entire,1.0,Private,11
244,1.0,199.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,0.0,2720.1323529411766,0.0,2572,Belgium,Entire,2.0,Private,36
245,1.0,110.0,2.0,7.0,Entire home/apt,6.0,4.0,16.0,2.0,2078.0,336.0,2265,Belgium,Private,0.0,Private,1
246,1.0,68.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,19.0,1130.7894736842106,310.42105263157896,2262,Belgium,Entire,1.5,Private,29
247,0.0,65.0,7.0,1125.0,Entire home/apt,4.0,1.0,1.0,144.0,1578.9652777777778,221.79861111111111,2953,Belgium,Entire,1.0,Private,12
248,1.0,89.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,55.0,1420.8181818181818,310.90909090909093,2256,Belgium,Entire,1.0,Private,34
249,1.0,89.0,30.0,1124.0,Entire home/apt,2.0,1.0,1.0,1.0,1943.0,217.0,2758,Belgium,Entire,1.0,Private,13
250,1.0,89.0,90.0,1124.0,Entire home/apt,1.0,1.0,1.0,7.0,1577.142857142857,481.2857142857143,2758,Belgium,Entire,1.0,Private,17
251,0.0,89.0,3.0,60.0,Entire home/apt,2.0,1.0,1.0,18.0,1823.5,296.22222222222223,2758,Belgium,Entire,1.0,Private,22
252,0.0,600.0,1.0,365.0,Entire home/apt,4.0,2.0,2.0,0.0,2720.1323529411766,0.0,2250,Belgium,Entire,1.0,Private,7
253,0.0,100.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,67.0,1364.8955223880596,220.19402985074623,2237,Belgium,Entire,1.0,Private,16
254,0.0,100.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,61.0,1656.672131147541,214.29508196721312,2356,Belgium,Entire,1.0,Private,13
255,0.0,26.666666666666668,14.0,1125.0,Private room,2.0,1.0,1.0,38.0,1227.0,178.1578947368421,2522,Belgium,Private,2.0,Public,27
256,0.0,60.0,1.6666666666666667,1125.0,Private room,3.0,2.0,3.0,49.0,679.0,231.1428571428572,3192,Belgium,Private,1.5,Private,14
257,0.0,66.66666666666667,5.0,10.0,Entire home/apt,2.0,1.0,1.0,28.0,1699.678571428571,346.6428571428572,3021,Belgium,Entire,1.0,Private,12
258,1.0,139.0,2.0,1000.0,Entire home/apt,2.0,1.0,1.0,8.0,1442.625,449.875,2414,Belgium,Entire,1.0,Private,33
259,1.0,129.0,2.0,1000.0,Entire home/apt,2.0,1.0,1.0,6.0,456.1666666666667,162.16666666666666,2414,Belgium,Entire,1.0,Private,29
260,1.0,55.0,1.0,1125.0,Private room,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2209,Belgium,Private,1.0,Private,16
261,0.0,60.0,2.0,1125.0,Entire home/apt,3.0,1.0,2.0,66.0,1652.6363636363635,242.939393939394,2205,Belgium,Entire,1.0,Private,11
262,1.0,71.0,2.0,1125.0,Entire home/apt,4.0,1.0,3.0,182.0,1368.4450549450548,197.92307692307693,2204,Belgium,Entire,1.0,Private,27
263,0.0,41.0,10.0,1125.0,Entire home/apt,2.0,1.0,1.0,83.0,1261.3493975903614,196.93975903614452,2204,Belgium,Entire,1.0,Private,20
264,0.0,74.0,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,52.0,957.4615384615385,163.94230769230768,2204,Belgium,Entire,1.0,Private,24
265,1.0,89.0,2.0,90.0,Entire home/apt,4.0,2.0,3.0,14.0,1802.928571428572,125.85714285714286,2230,Belgium,Entire,1.5,Private,24
266,0.0,89.0,2.0,1125.0,Entire home/apt,4.0,2.0,3.0,2.0,359.5,334.0,2230,Belgium,Entire,1.5,Private,26
267,0.0,55.333333333333336,2.0,1125.0,Private room,2.0,1.0,1.0,96.0,982.7083333333334,248.10416666666663,2240,Belgium,Private,1.5,Private,27
268,0.0,55.0,3.0,1125.0,Entire home/apt,3.0,2.0,2.0,9.0,295.6666666666667,268.55555555555554,3231,Belgium,Entire,1.0,Private,26
269,1.0,66.0,21.0,1125.0,Entire home/apt,2.0,2.0,2.0,35.0,1412.4571428571428,202.28571428571428,2195,Belgium,Entire,1.0,Private,36
270,0.0,95.0,1.0,1125.0,Entire home/apt,4.0,2.0,3.0,63.0,1669.15873015873,215.984126984127,2194,Belgium,Entire,1.0,Private,20
271,0.0,150.0,1.0,1125.0,Entire home/apt,4.0,2.0,3.0,168.0,1491.5416666666667,198.25,2194,Belgium,Entire,1.0,Private,22
272,0.0,150.0,1.0,1125.0,Entire home/apt,4.0,2.0,3.0,132.0,1271.590909090909,171.4090909090909,2194,Belgium,Entire,1.0,Private,22
273,0.0,250.0,1.0,1125.0,Entire home/apt,9.0,3.0,6.0,49.0,511.48979591836735,118.71428571428572,2194,Belgium,Entire,1.0,Private,31
274,0.0,150.0,1.0,1125.0,Entire home/apt,4.0,2.0,3.0,15.0,319.46666666666664,121.06666666666666,2194,Belgium,Entire,1.0,Private,13
275,0.0,95.0,1.0,1125.0,Entire home/apt,4.0,2.0,2.0,10.0,367.8,98.7,2194,Belgium,Entire,1.0,Private,12
276,0.0,150.0,1.0,1125.0,Entire home/apt,4.0,2.0,3.0,15.0,247.6,231.0,2194,Belgium,Entire,1.0,Private,19
277,0.0,150.0,1.0,365.0,Entire home/apt,5.0,2.0,3.0,0.0,2720.1323529411766,0.0,2194,Belgium,Entire,1.0,Private,18
278,1.0,88.0,12.0,1125.0,Entire home/apt,2.0,1.0,1.0,31.0,843.1935483870968,153.25806451612902,3616,Belgium,Entire,1.0,Private,39
279,1.0,142.33333333333334,2.0,1125.0,Entire home/apt,6.0,2.0,2.0,30.0,1158.9666666666667,237.53333333333333,2999,Belgium,Entire,1.5,Private,37
280,1.0,69.0,7.0,1125.0,Private room,4.0,2.0,3.0,34.0,1551.3529411764705,187.5,2284,Belgium,Private,1.0,Private,16
281,0.3333333333333333,96.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,340.0,1289.7235294117647,247.0117647058824,3468,Belgium,Entire,1.0,Private,41
282,0.0,85.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,41.0,1509.1707317073171,260.4634146341463,3381,Belgium,Entire,1.5,Private,51
283,0.0,80.0,1.0,14.0,Entire home/apt,4.0,2.0,2.0,28.0,1562.392857142857,212.1428571428572,2719,Belgium,Entire,1.0,Private,42
284,0.0,95.33333333333331,2.0,1125.0,Entire home/apt,6.0,2.0,5.0,89.0,1631.2359550561798,262.0,2379,Belgium,Entire,1.0,Private,37
285,0.0,67.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,105.0,1248.2095238095235,183.1428571428572,2175,Belgium,Entire,1.0,Private,19
286,0.0,70.0,1.0,1125.0,Entire home/apt,2.0,1.0,2.0,20.0,1963.65,169.1,2166,Belgium,Entire,1.0,Private,38
287,0.0,100.0,1.0,1125.0,Entire home/apt,5.0,2.0,2.0,305.0,1248.4426229508197,228.44918032786885,3215,Belgium,Entire,1.5,Private,34
288,0.0,85.0,3.0,365.0,Entire home/apt,2.0,1.0,1.0,5.0,862.4,139.4,3685,Belgium,Entire,1.0,Private,14
289,0.0,85.0,3.0,365.0,Entire home/apt,2.0,1.0,1.0,1.0,133.0,331.0,3685,Belgium,Entire,1.0,Private,28
290,0.0,800.0,5.0,60.0,Private room,2.0,3.0,1.0,31.0,1992.903225806452,189.1935483870968,2178,Belgium,Private,1.0,Public,11
291,0.0,64.0,50.0,1125.0,Entire home/apt,2.0,1.0,1.0,29.0,1878.793103448276,180.68965517241372,2613,Belgium,Entire,1.0,Private,15
292,1.0,75.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,109.0,1402.4587155963302,234.73394495412845,2536,Belgium,Entire,1.0,Private,33
293,0.0,69.0,2.0,14.0,Entire home/apt,2.0,1.0,1.0,57.0,1229.298245614035,165.9298245614035,2989,Belgium,Entire,1.0,Private,28
294,0.0,30.0,1.0,11.0,Private room,1.0,1.0,1.0,3.0,139.0,213.3333333333333,2989,Belgium,Private,1.0,Public,28
295,0.0,206.66666666666663,2.0,1125.0,Entire home/apt,6.0,3.0,4.0,138.0,1341.3985507246375,229.9927536231884,3229,Belgium,Entire,2.5,Private,28
296,0.0,160.0,2.0,1125.0,Entire home/apt,5.0,2.0,3.0,0.0,2720.1323529411766,0.0,3229,Belgium,Entire,1.5,Private,18
297,0.0,45.0,2.0,1125.0,Private room,2.0,1.0,1.0,277.0,1481.1660649819494,175.29602888086643,2213,Belgium,Private,1.5,Public,13
298,0.0,30.0,5.0,1125.0,Private room,2.0,1.0,1.0,53.0,1309.301886792453,179.56603773584905,2213,Belgium,Private,1.5,Public,18
299,0.0,123.66666666666669,1.3333333333333333,1125.0,Entire home/apt,6.0,2.0,3.0,279.0,900.6093189964158,231.6164874551972,3555,Belgium,Entire,1.5,Private,67
300,0.0,43.0,5.0,1125.0,Entire home/apt,2.0,1.0,1.0,36.0,1276.6666666666667,262.6111111111111,2133,Belgium,Entire,1.0,Private,29
301,0.0,29.0,4.0,1125.0,Private room,1.0,1.0,1.0,25.0,1051.44,223.16,2133,Belgium,Private,1.0,Public,16
302,0.0,135.66666666666666,1.3333333333333333,365.0,Entire home/apt,4.0,1.0,2.0,34.0,751.2647058823529,238.2941176470588,2467,Belgium,Entire,1.5,Private,54
303,0.0,129.0,1.0,365.0,Entire home/apt,4.0,1.0,2.0,14.0,1199.5,222.7142857142857,2467,Belgium,Entire,1.5,Private,58
304,0.0,152.33333333333334,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,0.0,2720.1323529411766,0.0,2467,Belgium,Entire,1.5,Private,50
305,0.0,87.0,60.0,1125.0,Entire home/apt,6.0,2.0,4.0,31.0,1472.741935483871,217.3548387096774,2128,Belgium,Entire,1.5,Private,49
306,0.0,71.66666666666667,1.0,1125.0,Entire home/apt,6.0,1.0,3.0,128.0,1141.234375,230.7890625,2405,Belgium,Entire,1.0,Private,30
307,1.0,49.0,1.0,93.0,Entire home/apt,4.0,2.0,2.0,65.0,1144.676923076923,278.3384615384616,2857,Belgium,Entire,1.0,Private,21
308,0.0,95.0,1.0,1125.0,Private room,2.0,1.0,1.0,3.0,185.0,105.66666666666669,2818,Belgium,Private,0.5,Public,14
309,0.0,60.0,2.0,30.0,Private room,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,2818,Belgium,Private,1.0,Public,16
310,1.0,60.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,39.0,1381.8974358974358,203.15384615384616,2078,Belgium,Entire,1.0,Private,15
311,1.0,58.333333333333336,2.0,1125.0,Entire home/apt,2.0,1.0,2.0,281.0,1162.44128113879,237.22064056939504,3588,Belgium,Entire,1.0,Private,25
312,0.0,118.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,24.0,1858.5833333333333,278.75,3524,Belgium,Entire,1.0,Private,13
313,1.0,64.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,226.0,1208.08407079646,233.71238938053096,2324,Belgium,Entire,1.0,Private,38
314,1.0,600.0,2.0,30.0,Entire home/apt,8.0,3.0,4.0,24.0,1301.3333333333333,302.9166666666667,3294,Belgium,Entire,2.5,Private,52
315,1.0,30.0,4.0,90.0,Private room,2.0,1.0,1.0,33.0,1039.878787878788,219.3939393939394,2051,Belgium,Private,1.0,Public,32
316,0.0,35.0,1.0,1125.0,Private room,5.0,2.0,3.0,63.0,271.06349206349205,174.76190476190476,2108,Belgium,Private,1.0,Public,39
317,0.0,50.0,2.0,3.0,Private room,2.0,1.0,1.0,36.0,1649.1944444444443,198.41666666666663,2028,Belgium,Private,1.0,Private,8
318,1.0,92.66666666666669,1.3333333333333333,100.0,Private room,5.0,2.0,3.0,35.0,1293.8857142857144,234.0,2027,Belgium,Private,1.0,Private,26
319,0.0,59.0,1.0,1125.0,Entire home/apt,2.0,1.0,2.0,5.0,612.4,131.0,2027,Belgium,Entire,1.0,Private,13
320,1.0,44.333333333333336,2.0,1125.0,Private room,2.0,1.0,1.0,39.0,1319.6923076923076,159.0,2139,Belgium,Private,1.5,Public,31
321,0.0,140.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,157.0,1117.2611464968154,183.89171974522293,2602,Belgium,Entire,1.5,Private,47
322,1.0,210.0,2.0,1125.0,Private room,6.0,3.0,6.0,3.0,1746.3333333333333,516.3333333333334,2453,Belgium,Private,1.0,Private,24
323,1.0,70.0,2.0,1125.0,Private room,2.0,1.0,2.0,12.0,1410.6666666666667,161.58333333333334,2453,Belgium,Private,1.0,Private,32
324,0.0,75.0,1.0,1125.0,Entire home/apt,2.0,1.0,2.0,22.0,603.9090909090909,183.8181818181818,2536,Belgium,Entire,1.0,Private,29
325,1.0,100.33333333333331,2.0,1125.0,Entire home/apt,7.0,3.0,4.0,12.0,1873.5,176.41666666666666,2960,Belgium,Entire,1.5,Private,15
326,0.0,59.0,2.0,300.0,Private room,1.0,1.0,1.0,15.0,1260.4,168.46666666666667,2157,Belgium,Private,1.0,Private,30
327,1.0,54.0,2.0,1125.0,Private room,2.0,1.0,1.0,5.0,223.4,210.8,2157,Belgium,Private,1.0,Private,25
328,0.0,80.0,2.0,7.0,Entire home/apt,3.0,2.0,4.0,0.0,2720.1323529411766,0.0,2954,Belgium,Entire,2.0,Private,39
329,1.0,218.0,1.0,1000.0,Private room,2.0,1.0,1.0,12.0,772.5833333333334,118.08333333333331,1995,Belgium,Private,1.0,Private,39
330,1.0,146.33333333333334,1.0,1000.0,Private room,2.0,1.0,1.0,15.0,741.3333333333334,191.7333333333333,1995,Belgium,Private,1.0,Private,19
331,1.0,229.0,1.0,1000.0,Private room,2.0,1.0,1.0,1.0,1348.0,283.0,1995,Belgium,Private,1.0,Private,22
332,1.0,137.0,1.0,1000.0,Private room,2.0,1.0,1.0,1.0,162.0,41.0,1995,Belgium,Private,1.0,Private,19
333,1.0,188.3333333333333,1.0,1000.0,Private room,2.0,1.0,1.0,2.0,456.5,382.0,1995,Belgium,Private,1.0,Private,22
334,1.0,177.33333333333334,1.0,1000.0,Private room,2.0,1.0,1.0,6.0,422.0,214.16666666666663,1995,Belgium,Private,1.0,Private,23
335,0.0,63.0,4.0,20.0,Entire home/apt,3.0,1.0,1.0,5.0,1713.2,191.8,2975,Belgium,Entire,1.0,Private,14
336,1.0,101.0,2.0,1125.0,Entire home/apt,4.0,1.0,4.0,40.0,1186.45,192.3,2222,Belgium,Entire,1.5,Private,21
337,1.0,106.33333333333331,1.6666666666666667,1125.0,Entire home/apt,4.0,1.0,4.0,87.0,1032.0919540229886,183.3908045977012,2222,Belgium,Entire,1.5,Private,32
338,1.0,39.0,1.0,7.0,Private room,2.0,1.0,1.0,59.0,1144.5254237288136,176.98305084745763,2359,Belgium,Private,1.5,Public,13
339,0.0,60.0,2.0,1000.0,Entire home/apt,2.0,1.0,1.0,12.0,1637.0,146.83333333333334,3027,Belgium,Entire,1.0,Private,43
340,1.0,60.0,29.0,1125.0,Entire home/apt,3.0,2.0,2.0,6.0,1171.6666666666667,113.0,1984,Belgium,Entire,1.0,Private,28
341,0.0,46.0,29.0,1125.0,Entire home/apt,3.0,2.0,2.0,4.0,1079.25,73.0,1984,Belgium,Entire,2.0,Private,24
342,1.0,50.0,29.0,1125.0,Entire home/apt,3.0,2.0,2.0,5.0,818.6,118.8,1984,Belgium,Entire,2.0,Private,26
343,1.0,58.0,29.0,1125.0,Entire home/apt,3.0,2.0,2.0,3.0,571.0,215.0,1984,Belgium,Entire,1.5,Private,27
344,1.0,50.0,29.0,1125.0,Entire home/apt,2.0,1.0,1.0,7.0,666.7142857142857,229.0,1984,Belgium,Entire,1.0,Private,26
345,0.0,48.0,29.0,1125.0,Entire home/apt,2.0,1.0,1.0,1.0,613.0,122.0,1984,Belgium,Entire,1.0,Private,19
346,1.0,60.0,21.0,1125.0,Entire home/apt,3.0,2.0,2.0,0.0,2720.1323529411766,0.0,1984,Belgium,Entire,1.0,Private,28
347,1.0,46.0,29.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,635.0,179.0,1984,Belgium,Entire,1.0,Private,34
348,0.0,56.0,29.0,1125.0,Entire home/apt,3.0,2.0,1.0,0.0,2720.1323529411766,0.0,1984,Belgium,Entire,1.5,Private,29
349,0.0,80.0,2.0,90.0,Entire home/apt,4.0,2.0,2.0,91.0,1200.989010989011,241.06593406593407,2685,Belgium,Entire,1.5,Private,30
350,0.0,91.66666666666669,2.0,90.0,Entire home/apt,4.0,2.0,2.0,70.0,1142.9,264.8857142857143,2685,Belgium,Entire,1.5,Private,29
351,0.0,71.0,12.0,1125.0,Entire home/apt,2.0,1.0,1.0,47.0,1027.5106382978724,200.4255319148936,1976,Belgium,Entire,1.5,Private,27
352,0.0,55.0,7.0,1125.0,Private room,1.0,1.0,1.0,14.0,1540.2857142857142,253.2142857142857,1976,Belgium,Private,1.0,Public,28
353,0.0,250.0,30.0,650.0,Entire home/apt,7.0,3.0,4.0,16.0,1833.1875,256.375,2709,Belgium,Entire,2.5,Private,41
354,1.0,100.0,30.0,1125.0,Entire home/apt,4.0,1.0,4.0,216.0,1280.8842592592594,238.1296296296296,1962,Belgium,Entire,1.0,Private,31
355,0.0,70.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,200.0,1107.945,206.84,1961,Belgium,Entire,1.0,Private,35
